club,coupon_type,alternative,form,freecoupons,price_generic,info_name,mailorder,name,pharmacy,price,retail
533.58,with free Coupon,,tablet,513.34,brand,Janumet,489.6,Janumet,Safeway,532.79,568
533.58,with free Coupon,,tablet,513.34,brand,Janumet,489.6,Janumet,Vons Pharmacy,532.79,564
533.58,with free Coupon,,tablet,513.34,brand,Janumet,489.6,Janumet,Target (CVS),543.77,611
533.58,with free Coupon,,tablet,513.34,brand,Janumet,489.6,Janumet,Albertsons (Sav-on),532.79,568
533.58,with free Coupon,,tablet,513.34,brand,Janumet,489.6,Janumet,Walgreens,545.83,688
533.58,with free Coupon,,tablet,513.34,brand,Janumet,489.6,Janumet,Rite Aid,547.38,670
533.58,with free Discount,,tablet,513.34,brand,Janumet,489.6,Janumet,Walmart,549.22,601
697.64,with free Coupon,Efinaconazole,bottle of topical solution,669.19,brand,Jublia,671.81,Jublia,CVS Pharmacy,709.28,785
697.64,with free Coupon,Efinaconazole,bottle of topical solution,669.19,brand,Jublia,671.81,Jublia,Walgreens,711.82,799
697.64,with free Coupon,Efinaconazole,bottle of topical solution,669.19,brand,Jublia,671.81,Jublia,Ralphs,669.19,780
697.64,with free Coupon,Efinaconazole,bottle of topical solution,669.19,brand,Jublia,671.81,Jublia,Costco,688.56,788
697.64,with free Coupon,Efinaconazole,bottle of topical solution,669.19,brand,Jublia,671.81,Jublia,Rite Aid,713.38,860
697.64,with free Coupon,Efinaconazole,bottle of topical solution,669.19,brand,Jublia,671.81,Jublia,Vons Pharmacy,685.17,780
697.64,with free Coupon,Efinaconazole,bottle of topical solution,669.19,brand,Jublia,671.81,Jublia,Albertsons (Sav-on),685.17,754
697.64,with free Discount,Efinaconazole,bottle of topical solution,669.19,brand,Jublia,671.81,Jublia,Walmart,714.68,749
697.64,with free Coupon,Efinaconazole,bottle of topical solution,669.19,brand,Jublia,671.81,Jublia,Safeway,685.17,741
697.64,with free Coupon,Efinaconazole,bottle of topical solution,669.19,brand,Jublia,671.81,Jublia,Target (CVS),709.28,780
,with free Discount,Empagliflozin,tablet,550.56,brand,Jardiance,533.1,Jardiance,CVS Pharmacy,550.56,652
,with free Discount,Empagliflozin,tablet,550.56,brand,Jardiance,533.1,Jardiance,Vons Pharmacy,550.56,592
,with free Discount,Empagliflozin,tablet,550.56,brand,Jardiance,533.1,Jardiance,Rite Aid,550.56,730
,with free Discount,Empagliflozin,tablet,550.56,brand,Jardiance,533.1,Jardiance,Safeway,550.56,592
,with free Discount,Empagliflozin,tablet,550.56,brand,Jardiance,533.1,Jardiance,Ralphs,550.56,658
,with free Discount,Empagliflozin,tablet,550.56,brand,Jardiance,533.1,Jardiance,Target (CVS),550.56,652
,with free Discount,Empagliflozin,tablet,550.56,brand,Jardiance,533.1,Jardiance,Albertsons (Sav-on),550.56,591
,with free Coupon,Empagliflozin,tablet,550.56,brand,Jardiance,533.1,Jardiance,Costco,610.78,677
,with free Discount,Empagliflozin,tablet,550.56,brand,Jardiance,533.1,Jardiance,Walgreens,550.56,667
,with free Discount,Empagliflozin,tablet,550.56,brand,Jardiance,533.1,Jardiance,Walmart,556.06,627
24.99,with free Coupon,"Femhrt,Jevantique,Norethindrone Acetate",package,17.78,generic,Jinteli,63.28,Jinteli,CVS Pharmacy,28.49,108
24.99,with free Coupon,"Femhrt,Jevantique,Norethindrone Acetate",package,17.78,generic,Jinteli,63.28,Jinteli,Walgreens,27.1,142
24.99,with free Discount,"Femhrt,Jevantique,Norethindrone Acetate",package,17.78,generic,Jinteli,63.28,Jinteli,Ralphs,18.28,108
24.99,with free Coupon,"Femhrt,Jevantique,Norethindrone Acetate",package,17.78,generic,Jinteli,63.28,Jinteli,Costco,18.99,85
24.99,with free Discount,"Femhrt,Jevantique,Norethindrone Acetate",package,17.78,generic,Jinteli,63.28,Jinteli,Rite Aid,22.46,80
24.99,with free Discount,"Femhrt,Jevantique,Norethindrone Acetate",package,17.78,generic,Jinteli,63.28,Jinteli,Vons Pharmacy,17.78,108
24.99,with free Discount,"Femhrt,Jevantique,Norethindrone Acetate",package,17.78,generic,Jinteli,63.28,Jinteli,Albertsons (Sav-on),17.78,73
24.99,with free Discount,"Femhrt,Jevantique,Norethindrone Acetate",package,17.78,generic,Jinteli,63.28,Jinteli,Walmart,45.49,101
24.99,with free Discount,"Femhrt,Jevantique,Norethindrone Acetate",package,17.78,generic,Jinteli,63.28,Jinteli,Safeway,17.78,108
24.99,with free Coupon,"Femhrt,Jevantique,Norethindrone Acetate",package,17.78,generic,Jinteli,63.28,Jinteli,Target (CVS),28.49,76
533.58,with free Discount,Sitagliptin,tablet,513.34,brand,Januvia,519.6,Januvia,Walmart,549.22,598
533.58,with free Coupon,Sitagliptin,tablet,513.34,brand,Januvia,519.6,Januvia,Ralphs,513.34,638
533.58,with free Coupon,Sitagliptin,tablet,513.34,brand,Januvia,519.6,Januvia,CVS Pharmacy,543.77,591
533.58,with free Coupon,Sitagliptin,tablet,513.34,brand,Januvia,519.6,Januvia,Target (CVS),543.77,603
533.58,with free Coupon,Sitagliptin,tablet,513.34,brand,Januvia,519.6,Januvia,Safeway,532.79,615
533.58,with free Coupon,Sitagliptin,tablet,513.34,brand,Januvia,519.6,Januvia,Albertsons (Sav-on),532.79,537
533.58,retail price,Sitagliptin,tablet,513.34,brand,Januvia,519.6,Januvia,Costco,549.69,
533.58,with free Coupon,Sitagliptin,tablet,513.34,brand,Januvia,519.6,Januvia,Vons Pharmacy,532.79,537
533.58,with free Coupon,Sitagliptin,tablet,513.34,brand,Januvia,519.6,Januvia,Rite Aid,547.38,644
533.58,with free Coupon,Sitagliptin,tablet,513.34,brand,Januvia,519.6,Januvia,Walgreens,545.83,637
21.45,with free Coupon,"Seasonale,Levonorgestrel",package,22.8,generic,Jolessa,171.08,Jolessa,CVS Pharmacy,45.2,115
21.45,with free Coupon,"Seasonale,Levonorgestrel",package,22.8,generic,Jolessa,171.08,Jolessa,Walgreens,52.07,143
21.45,with free Coupon,"Seasonale,Levonorgestrel",package,22.8,generic,Jolessa,171.08,Jolessa,Ralphs,22.8,125
21.45,with free Coupon,"Seasonale,Levonorgestrel",package,22.8,generic,Jolessa,171.08,Jolessa,Costco,27.99,143
21.45,with free Coupon,"Seasonale,Levonorgestrel",package,22.8,generic,Jolessa,171.08,Jolessa,Rite Aid,50.17,143
21.45,with free Coupon,"Seasonale,Levonorgestrel",package,22.8,generic,Jolessa,171.08,Jolessa,Vons Pharmacy,24.74,143
21.45,with free Coupon,"Seasonale,Levonorgestrel",package,22.8,generic,Jolessa,171.08,Jolessa,Albertsons (Sav-on),24.74,143
21.45,with free Discount,"Seasonale,Levonorgestrel",package,22.8,generic,Jolessa,171.08,Jolessa,Walmart,39.02,156
21.45,with free Coupon,"Seasonale,Levonorgestrel",package,22.8,generic,Jolessa,171.08,Jolessa,Safeway,24.74,143
21.45,with free Coupon,"Seasonale,Levonorgestrel",package,22.8,generic,Jolessa,171.08,Jolessa,Target (CVS),45.2,143
6,with free Discount,"Coumadin,Warfarin",tablet,5.19,generic,Warfarin,21.6,Jantoven,CVS Pharmacy,14.2,51
6,with free Coupon,"Coumadin,Warfarin",tablet,5.19,generic,Warfarin,21.6,Jantoven,Walgreens,25.12,66
6,with free Coupon,"Coumadin,Warfarin",tablet,5.19,generic,Warfarin,21.6,Jantoven,Ralphs,13.73,47
6,with free Coupon,"Coumadin,Warfarin",tablet,5.19,generic,Warfarin,21.6,Jantoven,Costco,12.97,26
6,with free Coupon,"Coumadin,Warfarin",tablet,5.19,generic,Warfarin,21.6,Jantoven,Rite Aid,5.19,59
6,with free Discount,"Coumadin,Warfarin",tablet,5.19,generic,Warfarin,21.6,Jantoven,Vons Pharmacy,14.36,51
6,with free Discount,"Coumadin,Warfarin",tablet,5.19,generic,Warfarin,21.6,Jantoven,Albertsons (Sav-on),14.36,44
6,with free Discount,"Coumadin,Warfarin",tablet,5.19,generic,Warfarin,21.6,Jantoven,Walmart,24.4,114
6,with free Discount,"Coumadin,Warfarin",tablet,5.19,generic,Warfarin,21.6,Jantoven,Safeway,14.36,46
6,with free Discount,"Coumadin,Warfarin",tablet,5.19,generic,Warfarin,21.6,Jantoven,Target (CVS),14.2,50
8.88,with free Coupon,"Loestrin 1.5 30,Norethindrone Acetate",package,15.39,generic,Junel 1.5 30,9.87,Junel 1.5 30,CVS Pharmacy,16.37,19
8.88,with free Coupon,"Loestrin 1.5 30,Norethindrone Acetate",package,15.39,generic,Junel 1.5 30,9.87,Junel 1.5 30,Walgreens,15.68,58
8.88,with free Coupon,"Loestrin 1.5 30,Norethindrone Acetate",package,15.39,generic,Junel 1.5 30,9.87,Junel 1.5 30,Ralphs,15.39,25
8.88,with free Coupon,"Loestrin 1.5 30,Norethindrone Acetate",package,15.39,generic,Junel 1.5 30,9.87,Junel 1.5 30,Costco,17.99,42
8.88,with free Coupon,"Loestrin 1.5 30,Norethindrone Acetate",package,15.39,generic,Junel 1.5 30,9.87,Junel 1.5 30,Rite Aid,17.23,43
8.88,with free Coupon,"Loestrin 1.5 30,Norethindrone Acetate",package,15.39,generic,Junel 1.5 30,9.87,Junel 1.5 30,Vons Pharmacy,17.82,25
8.88,with free Coupon,"Loestrin 1.5 30,Norethindrone Acetate",package,15.39,generic,Junel 1.5 30,9.87,Junel 1.5 30,Albertsons (Sav-on),17.82,27
8.88,with free Discount,"Loestrin 1.5 30,Norethindrone Acetate",package,15.39,generic,Junel 1.5 30,9.87,Junel 1.5 30,Walmart,21.25,25
8.88,with free Coupon,"Loestrin 1.5 30,Norethindrone Acetate",package,15.39,generic,Junel 1.5 30,9.87,Junel 1.5 30,Safeway,17.82,25
8.88,with free Coupon,"Loestrin 1.5 30,Norethindrone Acetate",package,15.39,generic,Junel 1.5 30,9.87,Junel 1.5 30,Target (CVS),18.19,19
19.69,with free Coupon,"Loestrin Fe 1.5 30,Microgestin Fe 30",package,17.18,generic,Junel Fe 1.5 30,48.23,Junel Fe 1.5 30,CVS Pharmacy,31.29,84
19.69,with free Coupon,"Loestrin Fe 1.5 30,Microgestin Fe 30",package,17.18,generic,Junel Fe 1.5 30,48.23,Junel Fe 1.5 30,Walgreens,27.2,70
19.69,with free Coupon,"Loestrin Fe 1.5 30,Microgestin Fe 30",package,17.18,generic,Junel Fe 1.5 30,48.23,Junel Fe 1.5 30,Ralphs,18.96,73
19.69,with free Coupon,"Loestrin Fe 1.5 30,Microgestin Fe 30",package,17.18,generic,Junel Fe 1.5 30,48.23,Junel Fe 1.5 30,Costco,24.97,89
19.69,with free Coupon,"Loestrin Fe 1.5 30,Microgestin Fe 30",package,17.18,generic,Junel Fe 1.5 30,48.23,Junel Fe 1.5 30,Rite Aid,17.97,102
19.69,with free Coupon,"Loestrin Fe 1.5 30,Microgestin Fe 30",package,17.18,generic,Junel Fe 1.5 30,48.23,Junel Fe 1.5 30,Vons Pharmacy,17.18,82
19.69,with free Coupon,"Loestrin Fe 1.5 30,Microgestin Fe 30",package,17.18,generic,Junel Fe 1.5 30,48.23,Junel Fe 1.5 30,Albertsons (Sav-on),17.18,82
19.69,with free Discount,"Loestrin Fe 1.5 30,Microgestin Fe 30",package,17.18,generic,Junel Fe 1.5 30,48.23,Junel Fe 1.5 30,Walmart,44.86,59
19.69,with free Coupon,"Loestrin Fe 1.5 30,Microgestin Fe 30",package,17.18,generic,Junel Fe 1.5 30,48.23,Junel Fe 1.5 30,Safeway,17.18,83
19.69,with free Coupon,"Loestrin Fe 1.5 30,Microgestin Fe 30",package,17.18,generic,Junel Fe 1.5 30,48.23,Junel Fe 1.5 30,Target (CVS),27.83,84
6.5,with free Coupon,"Loestrin 1 20,Norethindrone Acetate",package,7.88,generic,Junel 1 20,15.52,Junel 1 20,CVS Pharmacy,11.53,20
6.5,with free Coupon,"Loestrin 1 20,Norethindrone Acetate",package,7.88,generic,Junel 1 20,15.52,Junel 1 20,Walgreens,11.02,27
6.5,with free Coupon,"Loestrin 1 20,Norethindrone Acetate",package,7.88,generic,Junel 1 20,15.52,Junel 1 20,Ralphs,9.58,28
6.5,with free Coupon,"Loestrin 1 20,Norethindrone Acetate",package,7.88,generic,Junel 1 20,15.52,Junel 1 20,Costco,9.99,35
6.5,with free Coupon,"Loestrin 1 20,Norethindrone Acetate",package,7.88,generic,Junel 1 20,15.52,Junel 1 20,Rite Aid,7.88,30
6.5,with free Coupon,"Loestrin 1 20,Norethindrone Acetate",package,7.88,generic,Junel 1 20,15.52,Junel 1 20,Vons Pharmacy,10.18,26
6.5,with free Coupon,"Loestrin 1 20,Norethindrone Acetate",package,7.88,generic,Junel 1 20,15.52,Junel 1 20,Albertsons (Sav-on),10.18,26
6.5,with free Discount,"Loestrin 1 20,Norethindrone Acetate",package,7.88,generic,Junel 1 20,15.52,Junel 1 20,Walmart,16.9,25
6.5,with free Coupon,"Loestrin 1 20,Norethindrone Acetate",package,7.88,generic,Junel 1 20,15.52,Junel 1 20,Safeway,10.18,27
6.5,with free Coupon,"Loestrin 1 20,Norethindrone Acetate",package,7.88,generic,Junel 1 20,15.52,Junel 1 20,Target (CVS),11.53,20
10.83,with free Coupon,"Loestrin 24 Fe,Norethindrone Acetate",package,14.99,generic,Junel Fe 24,23.64,Junel Fe 24,CVS Pharmacy,22.08,85
10.83,with free Coupon,"Loestrin 24 Fe,Norethindrone Acetate",package,14.99,generic,Junel Fe 24,23.64,Junel Fe 24,Walgreens,28.97,119
10.83,with free Discount,"Loestrin 24 Fe,Norethindrone Acetate",package,14.99,generic,Junel Fe 24,23.64,Junel Fe 24,Ralphs,15.7,83
10.83,with free Coupon,"Loestrin 24 Fe,Norethindrone Acetate",package,14.99,generic,Junel Fe 24,23.64,Junel Fe 24,Costco,14.99,144
10.83,with free Coupon,"Loestrin 24 Fe,Norethindrone Acetate",package,14.99,generic,Junel Fe 24,23.64,Junel Fe 24,Rite Aid,17.58,85
10.83,with free Discount,"Loestrin 24 Fe,Norethindrone Acetate",package,14.99,generic,Junel Fe 24,23.64,Junel Fe 24,Vons Pharmacy,15.29,66
10.83,with free Discount,"Loestrin 24 Fe,Norethindrone Acetate",package,14.99,generic,Junel Fe 24,23.64,Junel Fe 24,Albertsons (Sav-on),15.29,83
10.83,with free Discount,"Loestrin 24 Fe,Norethindrone Acetate",package,14.99,generic,Junel Fe 24,23.64,Junel Fe 24,Walmart,32.93,61
10.83,with free Discount,"Loestrin 24 Fe,Norethindrone Acetate",package,14.99,generic,Junel Fe 24,23.64,Junel Fe 24,Safeway,15.29,60
10.83,with free Coupon,"Loestrin 24 Fe,Norethindrone Acetate",package,14.99,generic,Junel Fe 24,23.64,Junel Fe 24,Target (CVS),22.08,85
13.14,with free Coupon,"Loestrin Fe 1 20,Microgestin Fe 1 20,Norethindrone Acetate",package,19.03,generic,Junel Fe 1 20,42.84,Junel Fe 1 20,CVS Pharmacy,29.94,84
13.14,with free Coupon,"Loestrin Fe 1 20,Microgestin Fe 1 20,Norethindrone Acetate",package,19.03,generic,Junel Fe 1 20,42.84,Junel Fe 1 20,Walgreens,31.83,71
13.14,with free Coupon,"Loestrin Fe 1 20,Microgestin Fe 1 20,Norethindrone Acetate",package,19.03,generic,Junel Fe 1 20,42.84,Junel Fe 1 20,Ralphs,19.53,86
13.14,with free Coupon,"Loestrin Fe 1 20,Microgestin Fe 1 20,Norethindrone Acetate",package,19.03,generic,Junel Fe 1 20,42.84,Junel Fe 1 20,Costco,20.97,84
13.14,with free Coupon,"Loestrin Fe 1 20,Microgestin Fe 1 20,Norethindrone Acetate",package,19.03,generic,Junel Fe 1 20,42.84,Junel Fe 1 20,Rite Aid,24.57,90
13.14,with free Coupon,"Loestrin Fe 1 20,Microgestin Fe 1 20,Norethindrone Acetate",package,19.03,generic,Junel Fe 1 20,42.84,Junel Fe 1 20,Vons Pharmacy,19.03,86
13.14,with free Coupon,"Loestrin Fe 1 20,Microgestin Fe 1 20,Norethindrone Acetate",package,19.03,generic,Junel Fe 1 20,42.84,Junel Fe 1 20,Albertsons (Sav-on),19.03,86
13.14,with free Discount,"Loestrin Fe 1 20,Microgestin Fe 1 20,Norethindrone Acetate",package,19.03,generic,Junel Fe 1 20,42.84,Junel Fe 1 20,Walmart,33.48,100
13.14,with free Coupon,"Loestrin Fe 1 20,Microgestin Fe 1 20,Norethindrone Acetate",package,19.03,generic,Junel Fe 1 20,42.84,Junel Fe 1 20,Safeway,19.03,65
13.14,with free Coupon,"Loestrin Fe 1 20,Microgestin Fe 1 20,Norethindrone Acetate",package,19.03,generic,Junel Fe 1 20,42.84,Junel Fe 1 20,Target (CVS),31.08,84
25.28,with free Discount,"Phospha 250 Neutral,Potassium Phosphate; Sodium Phosphate",tablet,27.32,generic,K Phos Neutral,93.6,K Phos Neutral,CVS Pharmacy,28.71,76
25.28,with free Coupon,"Phospha 250 Neutral,Potassium Phosphate; Sodium Phosphate",tablet,27.32,generic,K Phos Neutral,93.6,K Phos Neutral,Walgreens,35.21,73
25.28,with free Coupon,"Phospha 250 Neutral,Potassium Phosphate; Sodium Phosphate",tablet,27.32,generic,K Phos Neutral,93.6,K Phos Neutral,Ralphs,27.32,91
25.28,with free Discount,"Phospha 250 Neutral,Potassium Phosphate; Sodium Phosphate",tablet,27.32,generic,K Phos Neutral,93.6,K Phos Neutral,Costco,35.43,39
25.28,with free Coupon,"Phospha 250 Neutral,Potassium Phosphate; Sodium Phosphate",tablet,27.32,generic,K Phos Neutral,93.6,K Phos Neutral,Rite Aid,32.85,84
25.28,with free Discount,"Phospha 250 Neutral,Potassium Phosphate; Sodium Phosphate",tablet,27.32,generic,K Phos Neutral,93.6,K Phos Neutral,Vons Pharmacy,28.71,83
25.28,with free Discount,"Phospha 250 Neutral,Potassium Phosphate; Sodium Phosphate",tablet,27.32,generic,K Phos Neutral,93.6,K Phos Neutral,Albertsons (Sav-on),28.71,82
25.28,with free Discount,"Phospha 250 Neutral,Potassium Phosphate; Sodium Phosphate",tablet,27.32,generic,K Phos Neutral,93.6,K Phos Neutral,Walmart,58.72,100
25.28,with free Discount,"Phospha 250 Neutral,Potassium Phosphate; Sodium Phosphate",tablet,27.32,generic,K Phos Neutral,93.6,K Phos Neutral,Safeway,28.71,82
25.28,with free Discount,"Phospha 250 Neutral,Potassium Phosphate; Sodium Phosphate",tablet,27.32,generic,K Phos Neutral,93.6,K Phos Neutral,Target (CVS),28.71,76
19.51,with free Coupon,Levetiracetam Er,tablet,23.01,generic,Levetiracetam,36,Keppra Xr,Costco,39.98,78
19.51,with free Discount,Levetiracetam Er,tablet,23.01,generic,Levetiracetam,36,Keppra Xr,Ralphs,23.95,535
19.51,with free Coupon,Levetiracetam Er,tablet,23.01,generic,Levetiracetam,36,Keppra Xr,Albertsons (Sav-on),23.01,213
19.51,with free Discount,Levetiracetam Er,tablet,23.01,generic,Levetiracetam,36,Keppra Xr,CVS Pharmacy,117.95,492
19.51,with free Coupon,Levetiracetam Er,tablet,23.01,generic,Levetiracetam,36,Keppra Xr,Safeway,23.01,386
19.51,with free Discount,Levetiracetam Er,tablet,23.01,generic,Levetiracetam,36,Keppra Xr,Walmart,40.56,304
19.51,with free Coupon,Levetiracetam Er,tablet,23.01,generic,Levetiracetam,36,Keppra Xr,Walgreens,134.68,529
19.51,with free Coupon,Levetiracetam Er,tablet,23.01,generic,Levetiracetam,36,Keppra Xr,Vons Pharmacy,23.01,213
19.51,with free Discount,Levetiracetam Er,tablet,23.01,generic,Levetiracetam,36,Keppra Xr,Target (CVS),117.95,492
19.51,with free Discount,Levetiracetam Er,tablet,23.01,generic,Levetiracetam,36,Keppra Xr,Rite Aid,109.25,513
,with free Coupon,Potassium Chloride Er,tablet,3.4,generic,Potassium Chloride,12,K Tab,CVS Pharmacy,13.37,21
,with free Discount,Potassium Chloride Er,tablet,3.4,generic,Potassium Chloride,12,K Tab,Walmart,12.5,16
,with free Coupon,Potassium Chloride Er,tablet,3.4,generic,Potassium Chloride,12,K Tab,Costco,4.15,22
,with free Coupon,Potassium Chloride Er,tablet,3.4,generic,Potassium Chloride,12,K Tab,Target (CVS),13.37,21
,with free Coupon,Potassium Chloride Er,tablet,3.4,generic,Potassium Chloride,12,K Tab,Ralphs,12.29,20
,with free Coupon,Potassium Chloride Er,tablet,3.4,generic,Potassium Chloride,12,K Tab,Walgreens,10.92,26
,with free Coupon,Potassium Chloride Er,tablet,3.4,generic,Potassium Chloride,12,K Tab,Albertsons (Sav-on),3.4,28
,with free Coupon,Potassium Chloride Er,tablet,3.4,generic,Potassium Chloride,12,K Tab,Rite Aid,4.15,26
,with free Coupon,Potassium Chloride Er,tablet,3.4,generic,Potassium Chloride,12,K Tab,Safeway,5.85,29
,with free Coupon,Potassium Chloride Er,tablet,3.4,generic,Potassium Chloride,12,K Tab,Vons Pharmacy,3.4,23
5.08,with free Coupon,"Kayexalate,Sodium Polystyrene Sulfonate",ml of oral suspension,13.52,generic,Sodium Polystyrene Sulfonate,,Kionex,CVS Pharmacy,15.75,28
5.08,with free Coupon,"Kayexalate,Sodium Polystyrene Sulfonate",ml of oral suspension,13.52,generic,Sodium Polystyrene Sulfonate,,Kionex,Walgreens,14.52,49
5.08,with free Coupon,"Kayexalate,Sodium Polystyrene Sulfonate",ml of oral suspension,13.52,generic,Sodium Polystyrene Sulfonate,,Kionex,Ralphs,13.96,49
5.08,with free Discount,"Kayexalate,Sodium Polystyrene Sulfonate",ml of oral suspension,13.52,generic,Sodium Polystyrene Sulfonate,,Kionex,Costco,17.86,49
5.08,with free Coupon,"Kayexalate,Sodium Polystyrene Sulfonate",ml of oral suspension,13.52,generic,Sodium Polystyrene Sulfonate,,Kionex,Rite Aid,15.63,49
5.08,with free Coupon,"Kayexalate,Sodium Polystyrene Sulfonate",ml of oral suspension,13.52,generic,Sodium Polystyrene Sulfonate,,Kionex,Vons Pharmacy,20.21,49
5.08,with free Discount,"Kayexalate,Sodium Polystyrene Sulfonate",ml of oral suspension,13.52,generic,Sodium Polystyrene Sulfonate,,Kionex,Albertsons (Sav-on),13.52,29
5.08,with free Discount,"Kayexalate,Sodium Polystyrene Sulfonate",ml of oral suspension,13.52,generic,Sodium Polystyrene Sulfonate,,Kionex,Walmart,25.97,53
5.08,with free Coupon,"Kayexalate,Sodium Polystyrene Sulfonate",ml of oral suspension,13.52,generic,Sodium Polystyrene Sulfonate,,Kionex,Safeway,20.21,49
5.08,with free Coupon,"Kayexalate,Sodium Polystyrene Sulfonate",ml of oral suspension,13.52,generic,Sodium Polystyrene Sulfonate,,Kionex,Target (CVS),15.75,49
2.5,with free Coupon,Triamcinolone,tube of cream,3.03,generic,Kenalog,3.3,Kenalog,Walgreens,3.76,19
2.5,with free Coupon,Triamcinolone,tube of cream,3.03,generic,Kenalog,3.3,Kenalog,Rite Aid,3.03,21
2.5,with free Coupon,Triamcinolone,tube of cream,3.03,generic,Kenalog,3.3,Kenalog,CVS Pharmacy,6.22,14
2.5,retail price,Triamcinolone,tube of cream,3.03,generic,Kenalog,3.3,Kenalog,Walmart,6.13,
2.5,with free Coupon,Triamcinolone,tube of cream,3.03,generic,Kenalog,3.3,Kenalog,Ralphs,3.29,5
2.5,with free Coupon,Triamcinolone,tube of cream,3.03,generic,Kenalog,3.3,Kenalog,Albertsons (Sav-on),5.41,13
